,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.5367289781570435,0.19189397990703583,-0.2897264361381531,0.998035192489624,0.5471199154853821,0.17744143307209015,-0.27430814504623413,0.9958382248878479,0.5533133745193481,0.17738975584506989,-0.27442044019699097,0.9959054589271545,0.5588653683662415,0.17721930146217346,-0.27448219060897827,0.9959918260574341,0.5454839468002319,0.17744098603725433,-0.2721584439277649,0.9960837960243225,0.545284628868103,0.17729511857032776,-0.27222591638565063,0.9965966939926147,0.5440307259559631,0.1768631637096405,-0.27231350541114807,0.9971038103103638,0.571850597858429,0.18818399310112,-0.16712352633476257,0.9936205148696899,0.5447663068771362,0.1866682469844818,-0.15086108446121216,0.9963676333427429,0.5502974390983582,0.20905844867229462,-0.24729517102241516,0.9983035326004028,0.5434118509292603,0.20972101390361786,-0.244064062833786,0.9986315369606018,0.6136986613273621,0.31972819566726685,-0.10459649562835693,0.9994131922721863,0.5172797441482544,0.3069234788417816,-0.07032382488250732,0.99982750415802,0.6261884570121765,0.46562114357948303,-0.09617795795202255,0.8516826629638672,0.4989888668060303,0.44628024101257324,0.017206234857439995,0.9720975756645203,0.6241177916526794,0.5951628088951111,-0.1946098506450653,0.8431927561759949,0.4969884753227234,0.5751927495002747,-0.11775950342416763,0.965173065662384,0.6257280111312866,0.6308125853538513,-0.2305479347705841,0.8148450255393982,0.4931257367134094,0.6141653656959534,-0.15155047178268433,0.9353390336036682,0.6186606287956238,0.6274699568748474,-0.2572261691093445,0.8196690082550049,0.5011086463928223,0.6154947280883789,-0.18329007923603058,0.9367787837982178,0.6163488626480103,0.6144433617591858,-0.20727379620075226,0.8157116770744324,0.5049706697463989,0.6040977239608765,-0.13228850066661835,0.9284841418266296,0.5721036195755005,0.5928040146827698,-0.017018036916851997,0.995897650718689,0.5294939875602722,0.5857598781585693,0.017444629222154617,0.9977340698242188,0.5671413540840149,0.7893978357315063,-0.016437511891126633,0.8998669981956482,0.5239149332046509,0.7883691787719727,0.0186330433934927,0.9556478261947632,0.5637381672859192,0.9518542885780334,0.18901672959327698,0.7830467224121094,0.5262545347213745,0.9658640623092651,0.18757319450378418,0.8856985569000244,0.560811460018158,0.9708987474441528,0.20165665447711945,0.501146137714386,0.5284374952316284,0.9789955019950867,0.19792398810386658,0.5715592503547668,0.5655803084373474,1.0017813444137573,0.0705682709813118,0.7253694534301758,0.5211719870567322,1.0418864488601685,0.06094416230916977,0.8074337244033813
1,0.5568901300430298,0.19006000459194183,-0.2887796461582184,0.9981587529182434,0.5673650503158569,0.1746598184108734,-0.2699814438819885,0.9960946440696716,0.5729702115058899,0.1755199283361435,-0.2700851559638977,0.9961578845977783,0.5784140825271606,0.1763996034860611,-0.27013176679611206,0.9962245225906372,0.5562232732772827,0.1740276962518692,-0.2712002694606781,0.996300995349884,0.5524547696113586,0.1743052452802658,-0.271254301071167,0.9967734813690186,0.5481835007667542,0.174493670463562,-0.27131542563438416,0.9972397685050964,0.587613582611084,0.18833719193935394,-0.1556154191493988,0.993976891040802,0.5456421375274658,0.18612518906593323,-0.15714652836322784,0.9964900612831116,0.56794273853302,0.2093995362520218,-0.24433472752571106,0.9983936548233032,0.5527093410491943,0.20967839658260345,-0.24595265090465546,0.9986910223960876,0.6186763644218445,0.32664382457733154,-0.09507150948047638,0.9994466304779053,0.5177042484283447,0.3085020184516907,-0.08707273751497269,0.9998261332511902,0.6259082555770874,0.4704543352127075,-0.07076679170131683,0.8646968603134155,0.4990103840827942,0.4485931098461151,-0.03757120668888092,0.972172737121582,0.6218850016593933,0.6001268029212952,-0.19170492887496948,0.8557420969009399,0.49663853645324707,0.5752428770065308,-0.16896244883537292,0.9647316932678223,0.6231788396835327,0.6355339288711548,-0.2204737365245819,0.8265153765678406,0.49204474687576294,0.6140105128288269,-0.2019704282283783,0.935249388217926,0.6160539984703064,0.6332377791404724,-0.23236429691314697,0.8313541412353516,0.5004862546920776,0.6153025031089783,-0.23411288857460022,0.9368789792060852,0.6145296692848206,0.6201795935630798,-0.2014680653810501,0.827089786529541,0.5045496225357056,0.6040055155754089,-0.18355867266654968,0.9288468360900879,0.5764715671539307,0.5968931913375854,-0.006434940733015537,0.9962207674980164,0.5292604565620422,0.588997483253479,0.0066657885909080505,0.9979134798049927,0.5721475481987,0.7898011207580566,0.027131235226988792,0.905340850353241,0.5237367749214172,0.7900793552398682,-0.02220158278942108,0.9583014845848083,0.5652629733085632,0.9511598348617554,0.20129641890525818,0.7902776598930359,0.5246454477310181,0.969764769077301,0.17809990048408508,0.8905038833618164,0.5608303546905518,0.9705838561058044,0.21217334270477295,0.5040929913520813,0.5265646576881409,0.9829808473587036,0.1796751618385315,0.5665995478630066,0.5693272352218628,1.00221848487854,0.09312046319246292,0.7356888651847839,0.5216333866119385,1.059518814086914,0.0359722338616848,0.813945472240448
2,0.5684053897857666,0.19022996723651886,-0.2965868413448334,0.9982802271842957,0.5779067277908325,0.17474879324436188,-0.27797845005989075,0.9963577389717102,0.5828994512557983,0.1759936511516571,-0.27808207273483276,0.9964186549186707,0.5877045392990112,0.17757032811641693,-0.27815383672714233,0.9964715838432312,0.5654937028884888,0.17394953966140747,-0.2790153920650482,0.9965090155601501,0.5608036518096924,0.174151211977005,-0.2790682315826416,0.9969435930252075,0.5555902719497681,0.17435486614704132,-0.2791139781475067,0.9973707795143127,0.5938108563423157,0.1909593790769577,-0.16119126975536346,0.9943802952766418,0.5498146414756775,0.18620461225509644,-0.16567248106002808,0.9965952038764954,0.5764649510383606,0.21144717931747437,-0.25236254930496216,0.9984900951385498,0.5598115921020508,0.2098378986120224,-0.2539077699184418,0.9987512230873108,0.6201292276382446,0.32738038897514343,-0.09404952079057693,0.9994876980781555,0.5180944800376892,0.3091033697128296,-0.0946359634399414,0.9998266100883484,0.6259764432907104,0.4703746736049652,-0.0698234885931015,0.8769381642341614,0.49932965636253357,0.44895604252815247,-0.04237779229879379,0.9721291065216064,0.622458815574646,0.6018423438072205,-0.1770423799753189,0.8678269982337952,0.49741822481155396,0.5751535296440125,-0.1621135175228119,0.9643088579177856,0.6240107417106628,0.638782262802124,-0.20785483717918396,0.8381778001785278,0.49268460273742676,0.6142315864562988,-0.19349734485149384,0.9347591996192932,0.6167966723442078,0.6372723579406738,-0.21896414458751678,0.8430091738700867,0.501404881477356,0.6153557896614075,-0.22440628707408905,0.9366942644119263,0.6150964498519897,0.6240430474281311,-0.18533682823181152,0.8385893106460571,0.5058049559593201,0.6039592027664185,-0.17604699730873108,0.9288180470466614,0.5810164213180542,0.5943419337272644,-0.005286688916385174,0.9964596033096313,0.5297499895095825,0.5878941416740417,0.005454308353364468,0.9980236291885376,0.5756944417953491,0.7911695837974548,0.022208478301763535,0.909010648727417,0.5238512754440308,0.7898536920547485,-0.02969231829047203,0.9598331451416016,0.5676413178443909,0.9530959129333496,0.1762154996395111,0.7915708422660828,0.5219348669052124,0.9720585942268372,0.12056504189968109,0.8913941383361816,0.5614809393882751,0.9721803665161133,0.18406879901885986,0.49405720829963684,0.5247055292129517,0.9851409196853638,0.12553319334983826,0.551590621471405,0.5711899399757385,1.0105007886886597,0.06157178804278374,0.7379744648933411,0.5206602215766907,1.0481255054473877,-0.015213456936180592,0.8142101168632507
3,0.57603520154953,0.19051405787467957,-0.2854500412940979,0.9984087347984314,0.5844851732254028,0.17530539631843567,-0.26754137873649597,0.9966351985931396,0.5891982316970825,0.17715366184711456,-0.26764270663261414,0.9966968894004822,0.5936265587806702,0.1791934370994568,-0.2677185535430908,0.9967394471168518,0.5722241997718811,0.17403684556484222,-0.2696363031864166,0.996753990650177,0.5674567222595215,0.17415504157543182,-0.269694447517395,0.9971562027931213,0.5622774362564087,0.1743127703666687,-0.2697582244873047,0.9975419640541077,0.5977048873901367,0.19301705062389374,-0.15680548548698425,0.9948221445083618,0.5546624660491943,0.1861857920885086,-0.1655745804309845,0.9968030452728271,0.582612156867981,0.21372799575328827,-0.24344801902770996,0.9986024498939514,0.5655591487884521,0.21013636887073517,-0.24632032215595245,0.9988334774971008,0.6220038533210754,0.3271138370037079,-0.0941104143857956,0.999527096748352,0.5194678902626038,0.31003662943840027,-0.1013130322098732,0.9998265504837036,0.6267115473747253,0.4735200107097626,-0.06747661530971527,0.8884178400039673,0.4994232654571533,0.4526093304157257,-0.04645027965307236,0.9733684659004211,0.6227229833602905,0.6061779260635376,-0.15420784056186676,0.8792982697486877,0.4981321692466736,0.5754759907722473,-0.14975225925445557,0.9651663303375244,0.6243289709091187,0.6418321132659912,-0.17881110310554504,0.8499958515167236,0.4934362769126892,0.6149889826774597,-0.1775159239768982,0.9357967376708984,0.6179051399230957,0.6422014236450195,-0.2055399864912033,0.8546944260597229,0.5023621916770935,0.6167051792144775,-0.21101589500904083,0.9378272294998169,0.615604043006897,0.6293479204177856,-0.1666008085012436,0.8503460884094238,0.5068171620368958,0.6047827005386353,-0.16423699259757996,0.930321216583252,0.5852992534637451,0.5931420922279358,-0.002854325110092759,0.996726930141449,0.5299575924873352,0.5873976349830627,0.0031011730898171663,0.9981380105018616,0.577574610710144,0.7914806008338928,0.02090613916516304,0.915229082107544,0.5233505964279175,0.7835524678230286,-0.025136541575193405,0.9619690179824829,0.5690401196479797,0.9528194665908813,0.16890519857406616,0.800535261631012,0.5214427709579468,0.9659745097160339,0.12229765951633453,0.8942992091178894,0.5623825788497925,0.9719990491867065,0.17637893557548523,0.4975428879261017,0.524584174156189,0.9799563884735107,0.12772294878959656,0.5530280470848083,0.5717116594314575,1.0101813077926636,0.05665772408246994,0.7479574680328369,0.5196739435195923,1.024193286895752,-0.011300220154225826,0.8196122050285339
4,0.5767759680747986,0.19065670669078827,-0.2835994064807892,0.9985448718070984,0.5849319100379944,0.17540553212165833,-0.265035480260849,0.9969213604927063,0.589624285697937,0.1772259771823883,-0.2651360332965851,0.9969805479049683,0.5940805673599243,0.1794584095478058,-0.26521414518356323,0.9970133304595947,0.5729373693466187,0.17398931086063385,-0.26622360944747925,0.9970210194587708,0.5683327317237854,0.17416039109230042,-0.26626071333885193,0.99739009141922,0.5632990598678589,0.17439113557338715,-0.2663131058216095,0.9977348446846008,0.5987942218780518,0.19393214583396912,-0.15409992635250092,0.9952677488327026,0.5561298727989197,0.1865943968296051,-0.15996041893959045,0.9970507621765137,0.583828866481781,0.21511608362197876,-0.24146434664726257,0.9987195134162903,0.566579282283783,0.21109481155872345,-0.24303504824638367,0.9989250302314758,0.6229325532913208,0.32574450969696045,-0.09227243810892105,0.9995646476745605,0.5199774503707886,0.31030064821243286,-0.09899813681840897,0.9998272061347961,0.6274110674858093,0.47347623109817505,-0.05698179081082344,0.8987782001495361,0.5000818371772766,0.45268532633781433,-0.04428194463253021,0.9747861623764038,0.6243571043014526,0.6062933802604675,-0.1313529908657074,0.889539361000061,0.49854645133018494,0.5756077766418457,-0.12482278048992157,0.9664478898048401,0.6269904375076294,0.6426680684089661,-0.15589706599712372,0.8607400059700012,0.4932369589805603,0.6151168942451477,-0.1519898921251297,0.9378159642219543,0.6198861598968506,0.6440488696098328,-0.1866084635257721,0.8652399778366089,0.5021888017654419,0.6167164444923401,-0.18326333165168762,0.9398507475852966,0.6171948313713074,0.6309847235679626,-0.1449030190706253,0.8609088063240051,0.507167637348175,0.6047793626785278,-0.13861075043678284,0.9327917098999023,0.5873696208000183,0.5930209755897522,-0.0020145908929407597,0.9970309138298035,0.5302351713180542,0.5866087079048157,0.0023144357837736607,0.9982954263687134,0.578372061252594,0.7910979390144348,0.018547657877206802,0.9222188591957092,0.5228613615036011,0.7788010239601135,-0.02449217066168785,0.9647652506828308,0.5703462958335876,0.9526596069335938,0.18732115626335144,0.8135656118392944,0.5215670466423035,0.937631368637085,0.1650647073984146,0.8994444608688354,0.5639680624008179,0.9712018370628357,0.19914036989212036,0.51209956407547,0.5261937379837036,0.9492324590682983,0.17876273393630981,0.5697449445724487,0.570214033126831,1.0098203420639038,0.07833485305309296,0.763474702835083,0.5197532773017883,1.0022358894348145,0.0540827214717865,0.829685628414154
5,0.5759341716766357,0.19057290256023407,-0.31318169832229614,0.9986559152603149,0.5838896632194519,0.17506466805934906,-0.2946641445159912,0.9971540570259094,0.5884484052658081,0.1770477443933487,-0.29475802183151245,0.9972104430198669,0.5929194092750549,0.17936846613883972,-0.29482027888298035,0.9972331523895264,0.5722113847732544,0.17332923412322998,-0.2958163022994995,0.9972342252731323,0.5678576827049255,0.17358261346817017,-0.2958768904209137,0.9975757598876953,0.5631275773048401,0.173950657248497,-0.295932799577713,0.997887909412384,0.5985792279243469,0.19397222995758057,-0.17732194066047668,0.9956196546554565,0.5567597150802612,0.1865004003047943,-0.18278607726097107,0.9972413778305054,0.5833898782730103,0.21516653895378113,-0.26879799365997314,0.9988139271736145,0.566736102104187,0.21120929718017578,-0.27035561203956604,0.9989987015724182,0.6233959794044495,0.32464689016342163,-0.10668158531188965,0.9995952844619751,0.5204995274543762,0.31020939350128174,-0.11648565530776978,0.9998314380645752,0.6294525861740112,0.47447696328163147,-0.07009069621562958,0.9079287648200989,0.5002053380012512,0.4527132213115692,-0.0701681450009346,0.9763182401657104,0.6280465722084045,0.612345278263092,-0.15662994980812073,0.8980488181114197,0.4971120357513428,0.5761590600013733,-0.15224303305149078,0.9677159190177917,0.6305261850357056,0.6461865901947021,-0.18531742691993713,0.8685938119888306,0.49188145995140076,0.6154436469078064,-0.1823306828737259,0.9395080804824829,0.6235004663467407,0.64732825756073,-0.2196788340806961,0.873153567314148,0.5007621645927429,0.6172069907188416,-0.21475228667259216,0.9415745139122009,0.6207337975502014,0.6346703171730042,-0.17180968821048737,0.8686328530311584,0.505375862121582,0.6051929593086243,-0.16655786335468292,0.9347326755523682,0.5881689190864563,0.5923837423324585,-0.0012948050862178206,0.9972525835037231,0.5303932428359985,0.5864013433456421,0.0016222636913880706,0.9983940124511719,0.5792602300643921,0.7935706377029419,0.012918387539684772,0.927108108997345,0.5224547386169434,0.7776654362678528,-0.02596857026219368,0.9666814208030701,0.5711506605148315,0.9579234719276428,0.1851406991481781,0.8209971785545349,0.5213847756385803,0.938656210899353,0.15576481819152832,0.9017289876937866,0.5644804835319519,0.9741957783699036,0.19612647593021393,0.5135743618011475,0.5256782174110413,0.9533420205116272,0.16671976447105408,0.5684939026832581,0.5706103444099426,1.0143378973007202,0.07140927016735077,0.7714343667030334,0.5199090838432312,1.0055416822433472,0.04002699628472328,0.8343251347541809
6,0.5747339129447937,0.19001363217830658,-0.32388681173324585,0.998759388923645,0.5825637578964233,0.17449794709682465,-0.3061292767524719,0.9973713755607605,0.586936891078949,0.17657075822353363,-0.3062301278114319,0.9974249601364136,0.5913543701171875,0.17899078130722046,-0.3062918782234192,0.9974393844604492,0.5711670517921448,0.1725098341703415,-0.3060070872306824,0.9974313974380493,0.5670635104179382,0.17276902496814728,-0.30605751276016235,0.9977452158927917,0.5626407861709595,0.17318378388881683,-0.30609649419784546,0.9980266690254211,0.5978374481201172,0.19395150244235992,-0.18953511118888855,0.9959579706192017,0.5567055344581604,0.18600313365459442,-0.18931062519550323,0.9973990321159363,0.5821720957756042,0.2150736302137375,-0.2795332968235016,0.9989020824432373,0.5662626028060913,0.21090516448020935,-0.27944961190223694,0.9990658760070801,0.6229262948036194,0.32437261939048767,-0.11787711083889008,0.9996264576911926,0.5205590724945068,0.3101719617843628,-0.11655987799167633,0.9998378753662109,0.6306996941566467,0.47537484765052795,-0.08875772356987,0.9163013696670532,0.5001004934310913,0.452057808637619,-0.07135339081287384,0.9770267009735107,0.6311797499656677,0.6150082945823669,-0.1773466020822525,0.9064856767654419,0.4943785071372986,0.5771276950836182,-0.15806737542152405,0.9685656428337097,0.6333461999893188,0.6483485102653503,-0.2080579251050949,0.877288281917572,0.48917442560195923,0.6169472336769104,-0.1885264813899994,0.9408978223800659,0.6266390085220337,0.6488234996795654,-0.24199509620666504,0.8817951679229736,0.49739259481430054,0.6187357306480408,-0.22239474952220917,0.9430712461471558,0.6236956119537354,0.6361196041107178,-0.19211919605731964,0.8772280812263489,0.5023616552352905,0.6060992479324341,-0.17301438748836517,0.9365739226341248,0.5878693461418152,0.5945514440536499,-0.0004534363397397101,0.9974542856216431,0.5304422974586487,0.5871079564094543,0.000800000037997961,0.9984999895095825,0.579085111618042,0.7949798703193665,0.019084135070443153,0.929704487323761,0.5223848819732666,0.7896445393562317,-0.021209174767136574,0.968077540397644,0.5709974765777588,0.9580041766166687,0.19103237986564636,0.8182138800621033,0.5190956592559814,0.9546914100646973,0.15926511585712433,0.9008614420890808,0.5641184449195862,0.974019467830658,0.2017732560634613,0.5010101795196533,0.5228607058525085,0.9680489301681519,0.1697915494441986,0.5564373731613159,0.5706250667572021,1.0150723457336426,0.07879667729139328,0.7687592506408691,0.5162776112556458,1.027072548866272,0.03722679615020752,0.8323845267295837
7,0.5739570260047913,0.190376415848732,-0.35342133045196533,0.9988651871681213,0.5814306139945984,0.17456206679344177,-0.33403703570365906,0.9975911974906921,0.5856550931930542,0.17659896612167358,-0.33413031697273254,0.9976416230201721,0.5899196863174438,0.17902621626853943,-0.33419352769851685,0.9976486563682556,0.570909321308136,0.17243927717208862,-0.3354027569293976,0.9976417422294617,0.5660272836685181,0.17255836725234985,-0.3354683518409729,0.9979280233383179,0.5611027479171753,0.17283865809440613,-0.33549565076828003,0.9981791377067566,0.5964852571487427,0.19393222033977509,-0.20829518139362335,0.9962976574897766,0.5548142790794373,0.1857660859823227,-0.2147635519504547,0.9975950717926025,0.5810904502868652,0.2158123403787613,-0.30555057525634766,0.9989937543869019,0.5652245879173279,0.21138106286525726,-0.30745095014572144,0.9991413950920105,0.6223832964897156,0.3254663348197937,-0.12985791265964508,0.9996585845947266,0.5192864537239075,0.3104049861431122,-0.13499264419078827,0.9998473525047302,0.6312209367752075,0.47606536746025085,-0.09343871474266052,0.923843502998352,0.4968368113040924,0.4524938762187958,-0.10128092765808105,0.9775022864341736,0.6334819793701172,0.6222656965255737,-0.17842742800712585,0.9140216708183289,0.48851481080055237,0.5849289894104004,-0.20350103080272675,0.9688739776611328,0.6363863348960876,0.6529337763786316,-0.2087687999010086,0.8850952386856079,0.48151397705078125,0.6230854392051697,-0.23550140857696533,0.9412896633148193,0.6297852993011475,0.6544300317764282,-0.24368540942668915,0.8895602226257324,0.4904155731201172,0.6255664229393005,-0.2711504101753235,0.9435749053955078,0.6264524459838867,0.6423783302307129,-0.19337576627731323,0.8850831985473633,0.49427691102027893,0.6116743087768555,-0.21917486190795898,0.9376072287559509,0.5872942805290222,0.5998576283454895,0.00024348318402189761,0.9976589679718018,0.5288345813751221,0.5925642848014832,5.429625161923468e-05,0.9986119270324707,0.5790168642997742,0.7993902564048767,0.038299404084682465,0.9319007396697998,0.5218130350112915,0.8030470013618469,-0.013720395974814892,0.969180703163147,0.5711022615432739,0.9575343728065491,0.2299390584230423,0.8117514252662659,0.5186615586280823,0.9649930596351624,0.19533637166023254,0.8974476456642151,0.5642802119255066,0.9736673831939697,0.24258096516132355,0.4870023727416992,0.5228273272514343,0.9787423014640808,0.20909039676189423,0.5443149209022522,0.5709503889083862,1.0150004625320435,0.11849985271692276,0.7614827156066895,0.5167293548583984,1.0522547960281372,0.07100765407085419,0.8264341950416565
8,0.5687631368637085,0.18909277021884918,-0.37367942929267883,0.9989603161811829,0.5784210562705994,0.17248371243476868,-0.353279709815979,0.9977884292602539,0.5833373665809631,0.17450256645679474,-0.35337576270103455,0.997835636138916,0.588056206703186,0.17697729170322418,-0.353443443775177,0.9978358149528503,0.5649474859237671,0.1705390065908432,-0.35513001680374146,0.9978339672088623,0.559947669506073,0.17083249986171722,-0.3552120625972748,0.9980971813201904,0.5553073883056641,0.17135170102119446,-0.3552314341068268,0.9983229041099548,0.5955632925033569,0.19345112144947052,-0.22342458367347717,0.996604323387146,0.55019211769104,0.18546897172927856,-0.23251399397850037,0.9977832436561584,0.5780820846557617,0.21558129787445068,-0.3247276544570923,0.9990761876106262,0.5598868131637573,0.21096840500831604,-0.32733723521232605,0.9992104172706604,0.6182001829147339,0.32633712887763977,-0.1409028321504593,0.9996858835220337,0.5136386156082153,0.31389546394348145,-0.15545012056827545,0.9998545050621033,0.6311087012290955,0.48172640800476074,-0.09734326601028442,0.9305456280708313,0.4926007390022278,0.4577477276325226,-0.14124242961406708,0.9782127737998962,0.6336185336112976,0.6293851137161255,-0.17859980463981628,0.9199275970458984,0.48142918944358826,0.5923624038696289,-0.26011568307876587,0.9691390991210938,0.6369448304176331,0.658360481262207,-0.20898446440696716,0.8899835348129272,0.47217583656311035,0.6293813586235046,-0.2959058880805969,0.9416058659553528,0.6301058530807495,0.6612553000450134,-0.2455005645751953,0.8947340846061707,0.48224368691444397,0.6312322020530701,-0.3314400017261505,0.9440630674362183,0.6266516447067261,0.6499449014663696,-0.19433383643627167,0.8902902007102966,0.48747676610946655,0.616760790348053,-0.2764222025871277,0.9384714961051941,0.585159420967102,0.6034616827964783,0.001937887049280107,0.9978328943252563,0.5249411463737488,0.5981578826904297,-0.0016358161810785532,0.9987070560455322,0.5784934759140015,0.8063127398490906,0.03783906251192093,0.9328569769859314,0.5203226804733276,0.8105443120002747,-0.016498036682605743,0.9697710275650024,0.5718420147895813,0.9612827897071838,0.24194729328155518,0.8010161519050598,0.518839955329895,0.9757435321807861,0.20071753859519958,0.8919086456298828,0.5657252073287964,0.9774354100227356,0.25593334436416626,0.46895527839660645,0.5229136347770691,0.9936187863349915,0.2158418893814087,0.5289486050605774,0.5719729065895081,1.0289372205734253,0.1252945363521576,0.7503052949905396,0.5207331776618958,1.069359540939331,0.07017272710800171,0.8177057504653931
9,0.5613397359848022,0.18324072659015656,-0.36857280135154724,0.9990423917770386,0.5715533494949341,0.16659562289714813,-0.3483085036277771,0.997957706451416,0.5767883062362671,0.16877509653568268,-0.34840673208236694,0.9980029463768005,0.5819187164306641,0.171346515417099,-0.34847718477249146,0.9979960322380066,0.5575945377349854,0.16424590349197388,-0.35049617290496826,0.9979992508888245,0.5528503656387329,0.16459201276302338,-0.35058358311653137,0.9982427358627319,0.548288881778717,0.1653403341770172,-0.3506234288215637,0.9984463453292847,0.5891056656837463,0.18859130144119263,-0.22143392264842987,0.9968699216842651,0.5423386693000793,0.18120960891246796,-0.2319052666425705,0.9979479908943176,0.5704697966575623,0.2120479792356491,-0.3208726644515991,0.9991475939750671,0.5518518686294556,0.2064879983663559,-0.32385942339897156,0.9992709755897522,0.6123427152633667,0.3278416693210602,-0.14008262753486633,0.9997104406356812,0.507107138633728,0.3140392303466797,-0.15867750346660614,0.9998626112937927,0.6275303959846497,0.48758837580680847,-0.09256347268819809,0.9363362789154053,0.48630490899086,0.4597690999507904,-0.14015667140483856,0.9788495302200317,0.6324325203895569,0.6299535036087036,-0.17325758934020996,0.9247110486030579,0.473280668258667,0.5950013399124146,-0.24305757880210876,0.9690918326377869,0.6364347338676453,0.6597620844841003,-0.2054227888584137,0.8934726715087891,0.4639713168144226,0.6329411268234253,-0.27450865507125854,0.9413045048713684,0.6294599771499634,0.6619826555252075,-0.2366638481616974,0.8985227346420288,0.47455376386642456,0.6335336565971375,-0.30926358699798584,0.9438972473144531,0.6257709264755249,0.6497841477394104,-0.1876850128173828,0.8941236138343811,0.4802120327949524,0.6186234951019287,-0.2584361433982849,0.9387692213058472,0.5815869569778442,0.6049378514289856,0.004731243476271629,0.9979953169822693,0.5201798677444458,0.6008332371711731,-0.004422239027917385,0.9987955689430237,0.5778614282608032,0.8062401413917542,0.04685429483652115,0.9332610964775085,0.5188280344009399,0.8108317852020264,-0.019440853968262672,0.96986985206604,0.572488009929657,0.9606696963310242,0.24240835011005402,0.7915579676628113,0.5228680968284607,0.9758873581886292,0.201609805226326,0.8848256468772888,0.5670828819274902,0.9769511818885803,0.25546586513519287,0.45415523648262024,0.5261120796203613,0.9915974140167236,0.21727101504802704,0.5131597518920898,0.5755972266197205,1.0270384550094604,0.12782546877861023,0.7399449348449707,0.5276951193809509,1.0700880289077759,0.07396133244037628,0.8072320818901062
